"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"gifts for little sister",7,713,23,1.14,0.86,1.28,332,">100,000",10,1,0,0,0,,
"care package for sick friend","1,423",713,-42,0.84,0.57,1.12,542,501,10,1,0,0,2,,
"best socks for women",18,713,30,1.24,0.93,1.56,330,">40,000",10,1,0,0,0,,
"grandparents gifts for christmas",36,713,219,1.21,0.86,1.44,265,">20,000",10,1,0,0,0,,
"date night gifts",119,713,26,1.29,0.87,1.41,262,">6,000",10,1,0,0,3,,
"nerdy gifts for women",357,713,37,1.11,0.82,1.39,326,">2,000",10,1,0,0,0,,
"present for 5 year old girl",357,713,1,1.6,1.29,1.82,342,">2,000",10,1,0,0,0,,
"nature gifts",9,713,21,0.87,0.64,1.11,285,">80,000",10,1,0,0,0,,
"socks for winter",18,713,56,1.26,1.1,1.39,333,">40,000",10,1,0,0,4,,
"7year old girl gifts",71,713,33,1.46,1.21,1.79,366,">10,000",10,1,0,0,0,,
"things for mom",24,713,19,1.41,1.02,1.71,305,">30,000",10,1,0,0,0,,
"practical gifts for adults",14,713,197,0.94,0.64,1.03,317,">50,000",10,1,0,0,0,,
"mama gift",7,713,16,1.11,0.8,1.27,353,">100,000",10,1,0,0,0,,
"present for 8 year old girl",357,713,1,1.35,1.18,1.73,347,">2,000",10,1,0,0,0,,
"teen birthday gifts",8,713,-18,1.07,0.82,1.42,478,">90,000",10,1,0,0,0,,
"mens anniversary gifts",7,713,0,1.4,1,1.78,438,">100,000",10,1,0,0,0,,
"trendy christmas gifts","2,841",713,212,0.93,0.7,1.09,126,251,10,1,0,0,0,,
"rose gifts for women",8,713,9,1.37,1.03,1.74,385,">90,000",10,1,0,0,11,,
"baby decor for nursery",18,713,-16,0.72,0.56,0.95,475,">40,000",10,1,0,0,0,,
"13 birthday girl gifts",24,713,-12,1.14,0.92,1.28,294,">30,000",10,1,0,0,0,,
"bulk office gifts",7,713,18,0.74,0.54,0.87,476,">100,000",10,1,0,0,0,,
"gifts for 8 year olds",89,713,25,1.26,1,1.6,355,">8,000",10,1,0,0,1,,
"gifts for nature lovers",36,713,15,0.93,0.74,1.15,339,">20,000",10,1,0,0,1,,
"gifts for blind people","1,064",713,19,1.15,0.85,1.24,420,">670",10,1,0,0,0,,
"15 dollar gifts for women",178,713,411,1,0.79,1.27,128,">4,000",10,1,0,0,0,,
"cheap stocking stuffers for women",24,713,408,1.04,0.75,1.35,139,">30,000",10,1,0,0,0,,
"things for 11 year old girls",743,713,10,1.1,0.86,1.35,368,">960",10,1,0,0,0,,
"gifts for couple",7,713,25,1.32,0.99,1.67,348,">100,000",10,1,0,0,9,,
"8 years old girl birthday gift",71,713,-12,1.49,1.24,1.82,361,">10,000",10,1,0,0,0,,
"gift cars",71,713,-5,0.65,0.6,0.7,206,">10,000",10,1,0,0,0,,
"makeup for tweens","1,417",713,43,0.76,0.65,0.91,350,503,10,1,0,0,0,,
"christmas teen girl gifts",14,713,372,0.95,0.69,1.05,180,">50,000",10,1,0,0,0,,
"educational books for adults",10,713,8,0.75,0.6,1.28,364,">70,000",10,1,0,0,0,,
"gifts for older women over 80",713,713,17,1.09,0.8,1.35,437,">1,000",10,1,0,0,0,,
"gifts for young adult women",102,713,77,0.95,0.77,1.19,258,">7,000",10,1,0,0,0,,
"cool things for the office","3,241",713,4,0.77,0.68,1.04,596,220,10,1,0,0,0,,
"unique gifts for adults",7,713,40,0.89,0.69,1.14,414,">100,000",10,1,0,0,0,,
"christmas gifts for inlaws",238,713,740,1.11,0.91,1.66,131,">3,000",10,1,0,0,0,,
"christmas gifts for mother",7,713,245,1.27,0.96,1.62,298,">100,000",10,1,0,0,0,,
"christmas gifts for your mom",7,713,123,1.31,0.93,1.58,308,">100,000",10,1,0,0,0,,
"age 5 girls gifts",14,713,12,1.59,1.22,2.08,281,">50,000",10,1,0,0,0,,
"gifts for grandma christmas",8,713,309,1.37,0.88,1.57,161,">90,000",10,1,0,0,1,,
"kids christmas gift",7,713,87,1.19,0.95,1.39,241,">100,000",10,1,0,0,0,,
"thick warm socks for women",36,713,41,1.39,1.12,1.43,369,">20,000",10,1,0,0,1,,
"mothers christmas gifts",7,713,46,1.4,1.05,1.7,312,">100,000",10,1,0,0,0,,
"moms christmas gifts",7,713,109,1.28,0.89,1.57,252,">100,000",10,1,0,0,0,,
"woman gifts for birthday",4,713,-18,1.54,1.12,1.95,571,">200,000",10,1,0,0,0,,
"top gifts for 10 year olds",713,713,-44,1.28,0.89,1.5,638,">1,000",10,1,0,0,0,,
"christmas sets gifts",7,713,252,0.92,0.71,1.27,216,">100,000",10,1,0,0,0,,
"stocking stuffers for moms",79,713,683,1.17,0.9,1.52,255,">9,000",10,1,0,0,0,,
"top family gifts",7,713,396,0.96,0.73,1.21,277,">100,000",10,1,0,0,0,,
"gifts fir dad",7,713,32,1.31,1.05,1.68,323,">100,000",10,1,0,0,0,,
"bath kits for women gift",713,713,18,1.06,0.86,1.28,337,">1,000",10,1,0,0,0,,
"gofts for her",7,713,25,1.19,0.84,1.56,237,">100,000",10,1,0,0,0,,
"friend christmas gifts for women",7,713,292,1.13,0.93,1.34,253,">100,000",10,1,0,0,1,,
"christmas gifts for 7 year old girl",238,713,112,1.47,1.26,1.9,167,">3,000",10,1,0,0,0,,
"10 year old gifts for girls",119,713,15,1.39,1.03,1.7,302,">6,000",10,1,0,0,0,,
"gifts girls 8-10",18,713,22,1.46,1.15,1.72,320,">40,000",10,1,0,0,0,,
"teacher thanksgiving gift",18,713,43,0.83,0.72,1.13,366,">40,000",10,1,0,0,0,,
"turtle gifts for turtle lovers",119,713,29,1.16,0.78,1.22,338,">6,000",10,1,0,0,6,,
"mental health gifts for women",102,713,25,0.73,0.56,0.95,434,">7,000",10,1,0,0,2,,
"womens birthday gifts for friend",7,713,-2,1.28,0.89,1.7,396,">100,000",10,1,0,0,0,,
"stuff for 8 year old girls",713,713,18,1.15,1.03,1.48,304,">1,000",10,1,0,0,0,,
"plant mom gifts",71,713,0,1.11,0.78,1.38,285,">10,000",10,1,0,0,1,,
"stuff for girls 8-10",102,713,13,1.21,0.92,1.46,319,">7,000",10,1,0,0,0,,
"hair stuff for girls 10-12","1,296",713,12,0.83,0.64,1,336,550,10,1,0,0,0,,
"gifts girls 6-8",10,713,21,1.45,1.21,1.84,301,">70,000",10,1,0,0,0,,
"mom gifts for new mom",14,713,-38,1.07,0.76,1.57,376,">50,000",10,1,0,0,0,,
"family gifts for adults",7,713,92,0.98,0.76,1.17,354,">100,000",10,1,0,0,0,,
"gifts for inlaws who have everything","2,511",713,"1,900",1.26,0.88,1.49,145,284,10,1,0,0,0,,
"cool gifts for women in their 20s","1,273",713,9,1.2,0.78,1.48,353,">560",10,1,1,0,0,,
"christmas gifts girls 10-12",36,713,97,1.32,1.06,1.66,160,">20,000",10,1,0,0,0,,
"gifts for 4 + year old girl",24,713,192,1.51,1.32,1.94,227,">30,000",10,1,0,0,0,,
"christmas gifts girls 6-8",24,713,116,1.42,1.19,1.62,202,">30,000",10,1,0,0,0,,
"top 10 gardening gifts",713,713,-30,1.12,0.85,1.55,384,">1,000",10,1,0,0,0,,
"birthday gift for brother adult","1,537",713,-8,1.23,0.85,1.51,284,464,10,1,0,0,0,,
"christmas gifts for 10-12 year old girls",238,713,"1,712",1.27,1,1.52,79,">3,000",10,1,0,0,0,,
"5 year old gifts for girl",36,713,21,1.61,1.26,2.12,387,">20,000",10,1,0,0,0,,
"christmas gifts for 9-10 year old girls",357,713,110,1.28,0.99,1.62,174,">2,000",10,1,0,0,0,,
"gifts for friends women birthday",7,713,-16,1.27,0.95,1.67,481,">100,000",10,1,0,0,0,,
"must have christmas gifts 2023",862,713,172,0.98,0.77,1.15,222,">827",10,1,0,0,0,,
"best beauty products for women 2024",713,713,22,1.3,1.08,1.69,383,">1,000",10,1,0,0,0,,
"gifts prizes for adults",71,713,96,0.76,0.58,1.15,328,">10,000",10,1,0,0,0,,
"bride gifts cute",36,713,-8,1.1,0.91,1.32,308,">20,000",10,1,0,0,0,,
"cool college girl gifts",238,713,-8,1.04,0.82,1.34,234,">3,000",10,1,0,0,0,,
"best gifts 8 year olds",102,713,5,1.4,1.15,1.77,213,">7,000",10,1,0,0,0,,
"luggage organizers for suitcase women",986,713,"n/a",1.07,0.85,1.23,66,">723",10,1,0,0,0,,
"gift wrap cutter￼","5,570",713,"n/a",0.71,0.7,0.8,0,128,10,0,1,0,0,,
"gift for nurse",7,714,26,1.08,0.79,1.29,359,">100,000",10,1,0,0,0,,
"gift for woman birthday",4,714,-12,1.46,1.08,1.93,356,">200,000",10,1,0,0,0,,
"mug gift set",36,714,43,0.65,0.51,0.86,399,">20,000",10,1,0,0,1,,
"beauty gift set for women",36,714,33,1.04,0.72,1.38,386,">20,000",10,1,0,0,1,,
"beauty sets for women gift",12,714,23,0.99,0.87,1.49,328,">60,000",10,1,0,0,0,,
"fun gifts for kids",7,714,19,1.08,0.87,1.42,398,">100,000",10,1,0,0,0,,
"birthday gifts for wife from husband",24,714,-20,1.78,1.3,2.18,320,">30,000",10,1,0,0,2,,
"5 year old girl birthday gift",119,714,-50,1.5,1.21,1.93,547,">6,000",10,1,0,0,0,,
"cool christmas gifts for teens",36,714,194,1.04,0.79,1.28,249,">20,000",10,1,0,0,0,,
"top toys for 5 year old girls",714,714,8,1.55,1.3,1.71,311,">1,000",10,1,0,0,0,,
"gifts for mom who has everything",238,714,24,1.23,0.77,1.44,337,">3,000",10,1,0,0,0,,
"gifts to get your boyfriend",71,714,18,1.04,0.79,1.28,332,">10,000",10,1,0,0,0,,
"drinking gifts",7,714,15,0.93,0.54,1.14,335,">100,000",10,1,1,0,0,,
"funny books for adults",7,714,5,0.88,0.65,0.92,268,">100,000",10,1,0,0,0,,
"hair chalk for women","3,245",714,"n/a",0.89,0.7,1.1,85,220,10,1,0,0,0,,
"raffle gifts",714,714,-7,0.78,0.63,0.98,273,">1,000",10,1,0,0,0,,
"christmas gifts 6 year old girl",71,714,74,1.47,1.24,1.91,246,">10,000",10,1,0,0,0,,
"gifts for movie lovers",89,714,21,0.83,0.64,1.08,316,">8,000",10,1,0,0,1,,
"10 dollar items for women",71,714,73,0.93,0.67,1.14,361,">10,000",10,1,0,0,0,,
"prizes for baby shower games",238,714,-23,0.59,0.43,0.8,552,">3,000",10,1,0,0,0,,
"gifts for a 8 year old girl",102,714,-3,1.48,1.22,1.75,310,">7,000",10,1,0,0,0,,
"gifts for mon",7,714,31,1.17,0.82,1.48,270,">100,000",10,1,0,0,0,,
"best gifts for couples",8,714,34,1.25,0.9,1.6,365,">90,000",10,1,0,0,0,,
"yankee swap gift",714,714,131,0.85,0.69,1.02,149,">1,000",10,1,0,0,2,,
"stocking stuffers for grandma",179,714,91,0.92,0.66,1.2,277,">4,000",10,1,0,0,1,,
"10 gifts for adults",9,714,133,0.99,0.7,1.16,267,">80,000",10,1,0,0,0,,
"baby shower prizes for winners",357,714,-5,0.8,0.6,0.99,608,">2,000",10,1,0,0,1,,
"women's gift sets",7,714,25,0.9,0.67,1.16,286,">100,000",10,1,0,0,0,,
"snack variety pack for adults",143,714,-5,0.87,0.65,1.21,465,">5,000",10,1,0,0,0,,
"side purse for women crossbody",71,714,40,0.63,0.49,0.83,396,">10,000",10,1,0,0,0,,
"gifts for 12+ year old girls",24,714,32,1.33,1.05,1.59,390,">30,000",10,1,0,0,0,,
"cool presents for 8 year old girl",714,714,22,1.25,1.02,1.62,229,">1,000",10,1,0,0,0,,
"cool gifts for adult brother",179,714,-37,1.22,0.89,1.59,266,">4,000",10,1,0,0,0,,
"kitchen gift",8,773,26,0.99,0.77,1.24,399,">100,000",11,1,0,0,0,,
"gifts teen girls",8,773,32,0.98,0.73,1.26,314,">100,000",11,1,0,0,0,,
"gifts sets",4,773,48,1.16,0.82,1.37,346,">200,000",11,1,0,0,0,,
"gifts for boss male",77,773,-20,1.26,0.87,1.42,418,">10,000",11,1,0,0,1,,
"gift 8 year old girl",97,773,7,1.59,1.38,1.98,278,">8,000",11,1,0,0,0,,
"cool gifts for dad",9,773,13,1.57,1.01,1.66,293,">90,000",11,1,0,0,1,,
"funny gifts for teens",26,773,56,1.05,0.82,1.24,383,">30,000",11,1,0,0,1,,
"gift box set",8,773,1,0.81,0.5,0.91,454,">100,000",11,1,0,0,1,,
"mothers gifts",8,773,30,1.46,1.09,1.85,335,">100,000",11,1,0,0,0,,
"unique kitchen gifts",8,773,26,1.25,0.81,1.43,339,">100,000",11,1,0,0,0,,
"gift for women friend",4,773,27,1.22,0.84,1.58,375,">200,000",11,1,0,0,0,,
"cool gifts for teen girls",39,773,30,0.92,0.74,1.09,368,">20,000",11,1,0,0,0,,
"cheap christmas gifts for kids",8,773,673,1,0.86,1.13,281,">100,000",11,1,0,0,0,,
"gifts for new homeowners",258,773,8,1.06,0.76,1.2,249,">3,000",11,1,0,0,4,,
"gifts for women for christmas",8,773,97,1.04,0.79,1.3,305,">100,000",11,1,0,0,0,,
"chemo gifts for women",155,773,28,1.06,0.83,1.54,358,">5,000",11,1,0,0,0,,
"popular gifts",10,773,44,0.97,0.7,1.13,408,">80,000",11,1,0,0,0,,
"present for 6 year old girl",387,773,9,1.51,1.23,1.94,329,">2,000",11,1,0,0,0,,
"useless gifts",773,773,24,0.72,0.5,0.86,409,">1,000",11,1,0,0,0,,
"gifts for in laws",19,773,163,1.31,1.02,1.57,157,">40,000",11,1,0,0,0,,
"bee themed gifts",110,773,-6,1.05,0.67,1.21,485,">7,000",11,1,0,0,2,,
"bed socks for women","2,112",773,20,1.18,1,1.44,403,366,11,1,0,0,0,,
"snuggie for women","1,405",773,82,0.89,0.73,1,364,">550",11,1,0,0,0,,
"for women gifts",8,773,37,1.35,0.94,1.67,395,">100,000",11,1,0,0,0,,
"friend gifts for women birthday",8,773,-18,1.24,0.86,1.64,562,">100,000",11,1,0,0,0,,
"outdoorsy gifts for women",773,773,23,1.11,0.89,1.46,327,">1,000",11,1,0,0,0,,
"bingo gifts",155,773,16,0.67,0.51,0.87,262,">5,000",11,1,0,0,7,,
"gift book",4,773,344,0.74,0.66,0.83,248,">200,000",11,1,0,0,1,,
"blankets for teens",110,773,27,0.98,0.75,1.29,427,">7,000",11,1,0,0,0,,
"burt's bees gift set","2,771",773,14,0.95,0.74,1.16,233,279,11,1,0,0,0,,
"fun gift",8,773,14,0.88,0.75,1.24,378,">100,000",11,1,0,0,2,,
"self care gift set",155,773,22,1.02,0.73,1.28,368,">5,000",11,1,0,0,1,,
"gifts for 9 year old",155,773,14,1.37,1.1,1.71,348,">5,000",11,1,0,0,0,,
"gifts for everyone",8,773,48,1.01,0.78,1.19,315,">100,000",11,1,0,0,0,,
"gifts for healthcare workers",155,773,28,0.68,0.59,1.11,200,">5,000",11,1,0,0,0,,
"gifts for those who have everything",773,773,70,1.15,0.79,1.61,346,">1,000",11,1,0,0,0,,
"christmas gift for her",8,773,123,1.35,1,1.78,281,">100,000",11,1,0,0,0,,
"gift for gf",97,773,0,1.28,0.93,1.71,397,">8,000",11,1,0,0,0,,
"presents for 5 year old girls",387,773,5,1.61,1.31,1.89,354,">2,000",11,1,0,0,0,,
"sister birthday gift",8,773,16,1.13,0.91,1.53,358,">100,000",11,1,0,0,2,,
"spa gift sets",86,773,27,0.94,0.69,1.2,374,">9,000",11,1,0,0,1,,
"best neighbor gifts",15,773,14,1.14,0.84,1.34,329,">50,000",11,1,0,0,2,,
"young mens gifts",39,773,107,1.19,0.96,1.34,261,">20,000",11,1,0,0,0,,
"5 year old girl birthday gifts",129,773,-4,1.64,1.37,2.03,477,">6,000",11,1,0,0,0,,
"7 year old girls gifts",155,773,21,1.51,1.25,1.89,353,">5,000",11,1,0,0,0,,
"stocking stuffers for college students",773,773,257,0.85,0.72,0.98,305,">1,000",11,1,0,0,0,,
"mother gifts for birthday",8,773,-11,1.35,1.09,1.76,447,">100,000",11,1,0,0,0,,
"women self care gifts",77,773,41,1.17,0.82,1.64,312,">10,000",11,1,0,0,1,,
"health and wellness gifts for women",39,773,33,1.47,0.97,1.71,302,">20,000",11,1,0,0,0,,
"gifts for her christmas",9,773,165,1.34,1.06,1.76,341,">90,000",11,1,0,0,0,,
"yankee swap gifts",773,773,163,0.91,0.74,1.14,246,">1,000",11,1,0,0,1,,
"female christmas gifts",8,773,177,1.2,0.85,1.41,260,">100,000",11,1,0,0,0,,
"7 years old girl birthday gift",77,773,1,1.52,1.28,1.83,360,">10,000",11,1,0,0,0,,
"boujee gifts for women",773,773,19,1.34,1.01,1.58,318,">1,000",11,1,0,0,0,,
"gifts for her birthday friend",10,773,11,1.18,0.93,1.61,378,">80,000",11,1,0,0,0,,
"gifts girls age 10-12",39,773,21,1.34,1.05,1.6,268,">20,000",11,1,0,0,0,,
"young women's gifts",10,773,34,0.99,0.71,1.21,218,">80,000",11,1,0,0,0,,
"teen gifts for girls ages 16-18",387,773,46,1.13,0.87,1.28,339,">2,000",11,1,0,0,0,,
"gift for 11+ year old girl",97,773,30,1.27,1.02,1.65,286,">8,000",11,1,0,0,0,,
"smoker for old fashioned cocktails","1,918",773,7,2.59,2.19,2.64,329,403,11,1,0,0,0,,
"christmas gift for teachers women",8,773,576,1.24,0.99,1.43,192,">100,000",11,1,0,0,0,,
"cameras for kids 10-12","1,039",773,-2,1.13,0.78,1.8,465,">744",11,1,0,0,0,,
"beach purse for women vacation",258,773,-5,0.46,0.38,0.55,362,">3,000",11,1,0,0,0,,
"8year old girl birthday gifts",129,773,0,1.46,1.16,1.76,429,">6,000",11,1,0,0,0,,
"funny candles for women friends",387,773,27,1.35,0.94,1.5,277,">2,000",11,1,0,0,0,,
"top christmas toys for kids 2024","1,937",773,44,0.83,0.6,0.98,285,399,11,1,0,0,0,,
"best christmas gifts for women 2024",39,773,"n/a",1.23,0.89,1.52,184,">20,000",11,1,0,0,0,,
"luxury christmas crackers with gifts inside","5,331",773,"n/a",0.59,0.35,0.63,24,145,11,0,1,0,0,,
"christmas gifts for her 2024",193,773,"n/a",1.28,0.94,1.65,48,">4,000",11,1,0,0,0,,
"gift for family",8,778,43,1.18,0.78,1.41,409,">100,000",11,1,0,0,0,,
"lotions for women gift set",389,778,27,1.07,0.83,1.34,358,">2,000",11,1,0,0,0,,
"male christmas gifts",8,812,128,0.97,0.89,1.06,358,">100,000",11,1,0,0,0,,
"snack gift box",117,819,11,0.89,0.66,1.16,426,">7,000",11,1,0,0,2,,
"birthday gift for woman",8,844,0,1.41,1.08,1.88,346,">100,000",11,1,0,0,0,,
"gift for moms",8,844,30,1.43,1.04,1.76,332,">100,000",11,1,0,0,0,,
"gifts for dad birthday",8,844,-7,1.38,1.05,1.76,323,">100,000",11,1,0,0,0,,
"holiday gifts for kids",8,844,158,1.17,1.02,1.39,223,">100,000",11,1,0,0,3,,
"gift 10 year old girl",169,844,0,1.4,1.12,1.66,392,">5,000",11,1,0,0,0,,
"gift 7 year old girl",141,844,2,1.49,1.28,1.88,358,">6,000",11,1,0,0,0,,
"happy birthday gifts",8,844,-20,1.32,0.98,1.7,459,">100,000",11,1,0,0,6,,
"hair chalk for kids","4,284",844,25,1.07,0.82,1.23,290,197,11,1,0,0,6,,
"gift for her birthday",8,844,-4,1.42,1.02,1.89,402,">100,000",11,1,0,0,0,,
"funny mens gifts",8,844,29,1.02,0.82,1.37,350,">100,000",11,1,0,0,0,,
"mens birthday gift",8,844,-19,1.53,1.17,1.96,647,">100,000",11,1,0,0,1,,
"preschool teacher gifts",141,844,20,0.95,0.73,1.12,355,">6,000",11,1,0,0,3,,
"gifts for 9 year old girls best sellers","1,931",844,33,1.19,0.95,1.47,347,">437",11,1,0,0,0,,
"gifts for 5 year old girls best sellers",901,844,10,1.42,1.03,1.66,373,">937",11,1,0,0,0,,
"christmas presents for grandma",21,844,120,1.46,1.06,1.78,294,">40,000",11,1,0,0,0,,
"funny gifts for sister",21,844,14,1.13,0.93,1.45,363,">40,000",11,1,0,0,4,,
"interesting gifts",8,844,31,1.05,0.74,1.18,342,">100,000",11,1,0,0,0,,
"naughty gifts for women",141,844,19,1.01,0.8,1.24,458,">6,000",11,1,0,0,1,,
"gifts for someone who has everything",422,844,36,1.38,1.03,1.73,386,">2,000",11,1,0,0,0,,
"cute gifts for friends",8,844,6,1.08,0.8,1.43,323,">100,000",11,1,0,0,0,,
"glass planters for indoor plants",422,844,-24,0.67,0.47,0.81,701,">2,000",11,1,0,0,1,,
"movie lover gifts",106,844,32,0.83,0.65,1.08,271,">8,000",11,1,0,0,2,,
"pick me up gifts for women",211,844,-10,1.11,0.86,1.45,585,">4,000",11,1,0,0,0,,
"gift for christmas",8,844,118,0.99,0.76,1.19,241,">100,000",11,1,0,0,0,,
"gift for dads",8,844,26,1.4,1,1.72,333,">100,000",11,1,0,0,0,,
"presents for 9 year old girls",844,844,29,1.46,1.14,1.71,324,">1,000",11,1,0,0,0,,
"cheese gifts",42,844,20,1.11,0.84,1.43,344,">20,000",11,1,0,0,4,,
"cozy gift",8,844,44,1.05,0.9,1.53,437,">100,000",11,1,0,0,0,,
"gifts for a 12 year old girl",84,844,12,1.28,0.99,1.64,269,">10,000",11,1,0,0,0,,
"gift for a friend female",8,844,-1,1.23,0.87,1.38,434,">100,000",11,1,0,0,0,,
"christmas hostess gifts",84,844,132,0.99,0.74,1.39,156,">10,000",11,1,0,0,1,,
"ladies christmas gifts",8,844,124,1.25,0.91,1.59,373,">100,000",11,1,0,0,0,,
"christmas gifts for nurses",17,844,147,1.16,0.84,1.39,301,">50,000",11,1,0,0,1,,
"christmas gifts for older women",42,844,119,1.25,0.89,1.48,288,">20,000",11,1,0,0,0,,
"best gifts for women who have everything",84,844,26,1.08,0.89,1.56,362,">10,000",11,1,0,0,0,,
"wooden boards for serving food",422,844,11,0.96,0.73,1.09,455,">2,000",11,1,0,0,0,,
"hand care kit for women",936,844,37,1.18,0.88,1.54,404,">902",11,1,0,0,0,,
"destress gifts for women","4,284",844,11,1.26,0.91,1.59,331,197,11,1,0,0,0,,
"5 year old christmas gifts",169,844,37,1.37,1.12,1.74,325,">5,000",11,1,0,0,0,,
"toys for 4-5 year old girls",169,844,21,1.18,0.9,1.47,248,">5,000",11,1,0,0,0,,
"gifts fir mom",8,844,22,1.25,0.83,1.49,289,">100,000",11,1,0,0,0,,
"presents for 6 year old girl",422,844,0,1.41,1.11,1.73,308,">2,000",11,1,0,0,0,,
"window herb garden for kitchen",844,844,7,0.68,0.44,0.86,247,">1,000",11,1,0,0,0,,
"popular toys for girls 8-12","1,414",844,32,1.3,1.01,1.6,334,597,11,1,0,0,0,,
"gift for 9+ year old girl",84,844,2,1.33,1.06,1.69,327,">10,000",11,1,0,0,0,,
"cool hostess gifts",281,844,6,1.15,0.72,1.35,359,">3,000",11,1,0,0,0,,
"7 year old christmas gifts girl",281,844,46,1.19,1.01,1.53,306,">3,000",11,1,0,0,0,,
"gift for 7 + year old girl",28,844,50,1.49,1.23,1.76,289,">30,000",11,1,0,0,0,,
"cool toys for girls 8-12",169,844,16,1.24,0.93,1.42,343,">5,000",11,1,0,0,0,,
"girls 7 year old birthday gift",211,844,-29,1.54,1.23,1.81,437,">4,000",11,1,0,0,0,,
"birthday gifts for girls 6-8",12,844,-16,1.35,1.15,1.77,441,">70,000",11,1,0,0,0,,
"cool gifts for sister birthday",21,844,-2,1.35,0.97,1.72,482,">40,000",11,1,0,0,0,,
"4 year old girl top gifts",211,844,-50,1.52,1.21,1.88,522,">4,000",11,1,0,0,0,,
"id punch a b for you candle","15,630",844,41,1.26,1.01,1.99,24,54,11,1,0,0,0,,
"gifts for the home",8,845,46,1.01,0.87,1.38,434,">100,000",11,1,0,0,0,,
"gift for mother",8,845,5,1.46,0.98,1.78,439,">100,000",11,1,0,0,0,,
"best gifts for mom",8,845,33,1.31,0.97,1.6,293,">100,000",11,1,0,0,0,,
"good gifts for women",4,845,40,1.4,1,1.75,350,">200,000",11,1,0,0,0,,
"gift 4 year old girl",85,845,-2,1.62,1.29,2.02,360,">10,000",11,1,0,0,0,,
"gift 6 year old girl",94,845,13,1.64,1.31,2.07,367,">9,000",11,1,0,0,0,,
"gift registry by name","2,584",845,-20,1.06,0.75,1.55,430,">327",11,1,0,0,0,,
"baby shower guest gifts",85,845,-8,0.84,0.51,1.32,375,">10,000",11,1,0,0,0,,
"return gift",9,845,-6,1.19,0.57,1.27,388,">90,000",11,1,0,0,4,,
"gift set women",8,845,32,0.9,0.7,1.23,412,">100,000",11,1,0,0,1,,
"plant gift",8,845,11,1,0.69,1.21,315,">100,000",11,1,0,0,0,,
"gifts for wife from husband",17,845,25,1.71,1.34,2.11,260,">50,000",11,1,0,0,5,,
"gift for college student girl",141,845,41,1.09,0.71,1.39,419,">6,000",11,1,0,0,0,,
"caregiver gifts",282,845,-1,1.1,0.85,1.32,463,">3,000",11,1,0,0,5,,
"deployment gifts",423,845,-15,0.89,0.78,1.03,691,">2,000",11,1,0,0,3,,
"scrapbook for couples",845,845,-5,0.7,0.53,0.85,344,">1,000",11,1,0,0,1,,
"party gifts for adults",8,845,11,0.76,0.55,0.99,647,">100,000",11,1,0,0,0,,
"medical assistant gifts for women",211,845,365,0.94,0.76,1.22,463,">4,000",11,1,0,0,7,,
"door prizes for adults","8,204",845,-9,0.6,0.48,0.72,544,103,11,1,0,0,0,,
"best gifts for 13 year old girls",282,845,-11,1.14,0.87,1.33,346,">3,000",11,1,0,0,1,,
"bunco gifts",845,845,-1,0.66,0.52,0.87,236,">1,000",11,1,0,0,5,,
"stocking gifts",8,845,160,0.85,0.76,1.34,322,">100,000",11,1,0,0,0,,
"sock warmers for women",28,845,86,1.09,0.86,1.3,344,">30,000",11,1,0,0,0,,
"women birthday gift",4,845,2,1.54,1.11,2.09,411,">200,000",11,1,0,0,0,,
"little gifts",8,845,15,0.83,0.53,0.92,448,">100,000",11,1,0,0,0,,
"friend christmas gifts",8,845,87,1.22,0.89,1.49,444,">100,000",11,1,0,0,1,,
"college christmas gifts",42,845,199,1.08,0.81,1.38,164,">20,000",11,1,0,0,0,,
"women's birthday gifts",4,845,-21,1.51,1.15,1.94,507,">200,000",11,1,0,0,0,,
"adult white elephant gifts",121,845,330,0.78,0.74,1.36,252,">7,000",11,1,0,0,0,,
"presents for 4 year old girls",282,845,26,1.38,1.13,1.78,298,">3,000",11,1,0,0,0,,
"small stocking stuffers for women",17,845,172,0.98,0.79,1.37,312,">50,000",11,1,0,0,0,,
"gifts for ten year old girls",94,845,28,1.35,1.09,1.47,341,">9,000",11,1,0,0,0,,
"gifts for anyone",8,845,38,0.99,0.73,1.12,380,">100,000",11,1,0,0,0,,
"memory book for couples",423,845,-19,0.75,0.58,0.95,403,">2,000",11,1,0,0,1,,
"nerdy gifts",282,845,28,0.89,0.69,1.14,286,">3,000",11,1,0,0,0,,
"christmas gifts for teenagers",42,845,130,0.85,0.67,1.05,339,">20,000",11,1,0,0,0,,
"things for christmas",11,845,77,0.75,0.6,1.16,308,">80,000",11,1,0,0,0,,
"gifts for newly engaged couple",282,845,53,1.44,1.07,1.82,463,">3,000",11,1,0,0,2,,
"toddler girls christmas gifts",11,845,115,1.07,0.84,1.34,352,">80,000",11,1,0,0,0,,
"christmas presents for parents",85,845,170,0.92,0.73,1.41,289,">10,000",11,1,0,0,0,,
