"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"personalized birthday gifts",3,331,11,1.55,1.1,1.76,272,">100,000",8,1,0,0,4,,
"mil gifts",8,331,50,1.49,1.19,1.98,218,">40,000",8,1,0,0,1,,
"womens gifts for christmas unique",3,330,284,0.98,0.79,1.18,149,">100,000",8,1,0,0,0,,
"teenage gift",17,330,22,,,,203,">20,000",8,1,0,0,0,,
"stress reliever gifts for women",165,330,57,,,,117,">2,000",8,1,0,0,0,,
"yellow gift",3,330,2,1.16,0.9,1.57,330,">100,000",8,1,0,0,0,,
"sunshine gift box",83,330,-4,0.91,0.82,1.15,348,">4,000",8,1,0,0,0,,
"womens fall gifts",3,326,26,,,,230,">100,000",8,1,0,0,0,,
"san valentine gift for friends",3,326,90,1.13,0.93,1.44,150,">100,000",8,1,0,0,0,,
"gifts foe her",33,326,2,,,,259,">10,000",8,1,0,0,0,,
"women body care gift set",11,326,10,,,,282,">30,000",8,1,0,0,0,,
"6pcs vintage coffee mugs gifts set for women, unique house warming gifts new home - overnight oats c","6,915",325,-15,0.66,0.53,0.81,178,47,8,1,0,0,0,,
"gifts for tea drinker",33,325,17,,,,273,">10,000",8,1,1,0,0,,
"novelty gifts teen",33,325,15,,,,319,">10,000",8,1,0,0,0,,
"gift for mother's day",36,325,10,2.04,1.67,2.57,230,">9,000",8,1,0,0,0,,
"gift for anyone",46,325,5,1.14,0.96,1.38,273,">7,000",8,1,0,0,0,,
"graduation christian gifts",41,324,23,,,,288,">8,000",8,1,0,0,0,,
"emotional gifts for mom",65,324,13,,,,254,">5,000",8,1,0,0,0,,
"shower steamer gift set",689,324,30,1.96,1.4,2.13,212,470,8,1,0,0,0,,
"valentine gift for teens",8,324,-5,0.98,0.75,1.21,285,">40,000",8,1,0,0,0,,
"halloween women gifts",3,324,363,0.88,0.76,1.03,226,">100,000",8,1,0,0,0,,
"move in gifts",4,324,4,,,,352,">90,000",8,1,0,0,0,,
"boss day funny gift",3,323,"n/a",,,,145,">100,000",8,1,0,0,0,,
"gifts under 12 dollars",16,323,53,,,,254,">20,000",8,1,0,0,0,,
"halloween wine bottle gift bags",544,323,53,,,,174,">594",8,0,1,0,0,,
"mothers day tumbler gift set",323,323,25,1.07,0.8,1.14,200,">1,000",8,1,0,0,0,,
"cute little boyfriend gifts",16,323,3,0.84,0.66,1.09,303,">20,000",8,1,0,0,0,,
"valentines day candy gift box",16,323,1,,,,279,">20,000",8,1,0,0,0,,
"gifts for mom spa",108,323,-3,,,,413,">3,000",8,1,0,0,0,,
"good birthday gifts for women",3,323,18,,,,305,">100,000",8,1,0,0,0,,
"comforting gifts",46,323,207,,,,187,">7,000",8,1,0,0,1,,
"best friend engagement gifts",8,323,8,,,,354,">40,000",8,1,0,0,0,,
"chocolate gifts for kids",32,323,21,,,,253,">10,000",8,1,0,0,0,,
"hot tea accessories gifts for women",107,322,67,,,,150,">3,000",8,1,0,0,0,,
"for moms gifts",3,322,22,1.83,1.27,2.13,293,">100,000",8,1,0,0,0,,
"best gifts under 50 dollars for adults",2,322,-3,,,,288,">200,000",8,1,0,0,0,,
"yellow birthday gifts for women",4,322,62,,,,259,">80,000",8,1,0,0,0,,
"cool anniversary gifts",4,322,-59,1.6,1.09,2.07,534,">80,000",8,1,0,0,0,,
"23rd birthday gifts for women",322,322,17,,,,337,">1,000",8,1,0,0,7,,
"gift kit for women",6,322,12,0.78,0.57,1.28,354,">50,000",8,1,0,0,0,,
"wool gifts for her",81,322,9,,,,286,">4,000",8,1,0,0,0,,
"e gift car","1,107",322,-7,,,,181,291,8,1,0,0,0,,
"tumbler gift",5,322,43,,,,218,">70,000",8,1,0,0,1,,
"30 christmas gifts for women",3,321,"2,687",1.15,0.87,1.35,129,">100,000",8,1,0,0,0,,
"cool gifts for women birthday",3,321,7,1.31,1.1,2.01,251,">100,000",8,1,0,0,0,,
"valentine's day gifts for women",2,321,32,1.21,0.91,1.75,181,">200,000",8,1,0,0,0,,
"office valentines day gifts",2,321,-2,0.65,0.48,0.9,230,">200,000",8,1,0,0,0,,
"creative women gifts",3,321,"n/a",1.35,0.8,1.47,108,">100,000",8,1,0,0,0,,
"funny anniversary gifts for couple",32,321,-7,,,,326,">10,000",8,1,0,0,0,,
"birthday gifts for new mothers",4,320,-16,1.44,1.06,1.87,327,">90,000",8,1,0,0,0,,
"kindergarten graduation gifts for class",32,320,52,0.72,0.55,0.94,153,">10,000",8,0,1,0,0,,
"under 15 gifts",53,320,7,,,,310,">6,000",8,1,0,0,0,,
"best valentine gifts for girls",40,320,1,,,,243,">8,000",8,1,0,0,0,,
"aromatherapy gift sets for women",40,320,15,,,,311,">8,000",8,1,0,0,0,,
"women's gifts under 15",64,319,71,,,,205,">5,000",8,1,0,0,0,,
"gifts for coworkers birthday",5,319,12,1.23,1,1.5,321,">70,000",8,1,0,0,0,,
"silly valentines day gifts",160,319,1,,,,306,">2,000",8,1,0,0,0,,
"boss gift funny",32,319,489,,,,152,">10,000",8,1,0,0,0,,
"mother's day gift for older mom",3,318,21,,,,316,">100,000",8,1,0,0,0,,
"happy mothers day gift for friend",11,318,-5,1.25,0.84,1.46,223,">30,000",8,1,0,0,0,,
"skin care christmas gifts",35,318,74,,,,183,">9,000",8,1,0,0,2,,
"unique girlfriend gifts",4,318,-20,1.46,1.04,1.89,396,">80,000",8,1,0,0,0,,
"woman spa gift set",80,318,37,,,,217,">4,000",8,1,0,0,0,,
"gifts under 40 dollars",2,318,2,0.97,0.82,1.22,302,">200,000",8,1,0,0,0,,
"college student funny gifts",64,318,3,,,,325,">5,000",8,1,0,0,0,,
"gift cups for women",3,318,82,,,,96,">100,000",8,1,0,0,0,,
"teen christmas gifts 2024",63,317,"n/a",,,,134,">5,000",8,1,0,0,0,,
"mom gifts after birth",32,317,8,1.02,0.79,1.32,324,">10,000",8,1,0,0,2,,
"a box of sunshine gift box",159,317,86,,,,247,">2,000",8,1,0,0,0,,
"gifts that can be delivered overnight","5,267",316,29,,,,58,60,8,1,0,0,0,,
"15 dollars gift",63,316,8,,,,277,">5,000",8,1,0,0,0,,
"top valentine's gifts for her",3,316,0,1.52,1.08,1.97,241,">100,000",8,1,0,0,0,,
"christmas adult gifts",11,316,15,,,,314,">30,000",8,1,0,0,0,,
"funny useless gifts",422,316,593,0.51,0.35,0.87,102,">748",8,1,0,0,0,,
"gift gards",696,316,25,,,,213,454,8,1,0,0,0,,
"cool anniversary gifts for parents",158,315,-3,1.46,1.01,1.69,333,">2,000",8,0,1,0,0,,
"mothers day gifts for mom prime",35,315,24,1.37,1.12,1.8,249,">9,000",8,1,0,0,0,,
"nice mothers day gifts for mom",8,315,3,1.75,1.33,2.31,266,">40,000",8,1,0,0,0,,
"landneoo 4pcs set vintage coffee mugs gifts for women, overnight oats containers with bamboo lids an","26,250",315,7,0.79,0.62,0.96,23,12,8,1,0,0,0,,
"gift wrapping bows variety pack",601,315,28,,,,243,524,8,0,1,0,0,,
"couples gifts unique",32,315,654,,,,170,">10,000",8,1,0,0,0,,
"home decor gifts for housewarming",3,315,39,0.87,0.64,1.08,310,">100,000",8,1,0,0,0,,
"easter gift for her",32,315,56,1.05,0.8,1.34,242,">10,000",8,1,0,0,1,,
"cute gifts for women under 30",6,315,-8,,,,270,">50,000",8,1,0,0,0,,
"treat gift boxes",11,315,-4,0.92,0.73,1.2,345,">30,000",8,1,0,0,1,,
"mothers day gifts for coffee lover",39,314,43,,,,202,">8,000",8,1,0,0,1,,
"fall gift for women",3,314,-10,,,,334,">90,000",8,1,0,0,0,,
"cute gifts for teen boyfriend",31,314,8,0.73,0.55,0.88,251,">10,000",8,1,0,0,0,,
"fall birthday gifts",3,314,-5,1.26,0.88,1.65,367,">100,000",8,1,0,0,1,,
"valentines day gifts for her bath bombs",851,314,16,,,,198,369,8,1,0,0,0,,
"best mother day gifts",2,314,18,1.77,1.47,2.45,329,">200,000",8,1,0,0,0,,
"anniversary gag gifts for couple",897,314,34,,,,137,350,8,1,0,0,0,,
"chritmas gifts for mom",5,314,25,,,,223,">60,000",8,1,0,0,0,,
"mothers day gift cheap",3,314,62,1.4,1.01,1.65,209,">100,000",8,1,0,0,0,,
"best gift for mom",3,314,832,1.46,1.08,1.71,217,">100,000",8,1,0,0,0,,
"famiky gifts",39,313,32,,,,246,">8,000",8,1,0,0,0,,
"best christmas gifts for women 2023",3,313,25,1.17,0.86,1.45,274,">100,000",8,1,0,0,0,,
"womens gifts for birthday unique",3,313,-28,1.22,0.93,1.62,337,">100,000",8,1,0,0,0,,
"gift boxe",16,313,3,0.94,0.82,1.08,172,">20,000",8,1,0,0,0,,
"pink mom gifts",3,313,-11,,,,293,">90,000",8,1,0,0,0,,
"top gifts for people who travel",104,312,-31,0.93,0.67,1.18,201,">3,000",8,0,1,0,0,,
"jennifer lopez promise perfume gift set","2,943",312,-13,,,,53,106,8,0,1,0,0,,
"mothers day gift plant lover",16,312,25,0.95,0.78,1.45,109,">20,000",8,1,0,0,0,,
"gifts for grandma birthday unique",10,312,21,1.09,0.86,1.39,252,">30,000",8,1,0,0,4,,
"30 and under gifts",16,312,1,1.11,0.87,1.32,306,">20,000",8,1,0,0,0,,
"christmas gifts unique",3,312,52,,,,195,">100,000",8,1,0,0,0,,
"birthday gifts for women mom",3,312,-3,1.38,1.03,1.68,300,">100,000",8,1,0,0,0,,
"bee gift box",52,312,6,,,,171,">6,000",8,1,0,0,0,,
"christian mom gifts",31,312,208,1.25,1.03,1.46,284,">10,000",8,1,0,0,0,,
"prank gift boxes for adult",435,312,11,,,,208,">718",8,0,1,0,0,,
"gift items under 10 dollars",3,312,160,,,,187,">100,000",8,1,0,0,0,,
"clergy appreciation gifts bulk",78,311,"n/a",,,,148,">4,000",8,0,1,0,0,,
"adult back to school gifts",44,311,24,,,,339,">7,000",8,0,1,0,0,,
"valentines day gifts for car guys",311,311,20,,,,226,">1,000",8,1,0,0,0,,
"best christmas gifts 2023",10,311,67,1.21,0.88,1.51,261,">30,000",8,1,0,0,0,,
"christmas spa gifts for women",78,311,6,1.24,0.91,1.38,234,">4,000",8,1,0,0,2,,
"boss's day gifts for her",39,311,76,1.11,0.79,1.35,438,">8,000",8,1,0,0,0,,
"kids valentines day gifts",2,311,23,0.79,0.64,1,219,">200,000",8,1,0,0,1,,
"cute valentines gift",39,311,62,1.12,0.84,1.67,303,">8,000",8,1,0,0,0,,
"old lady gift",4,311,83,,,,106,">80,000",8,1,0,0,0,,
"elder women gifts",44,311,32,,,,322,">7,000",8,1,0,0,0,,
"women spa gifts",16,311,18,0.97,0.82,1.28,334,">20,000",8,1,0,0,2,,
"funny college gifts",31,311,15,0.95,0.69,1.23,294,">10,000",8,1,0,0,0,,
"matching gifts",3,311,194,0.71,0.54,0.97,203,">100,000",8,1,0,0,1,,
"best gifts for adults 2023",78,310,"n/a",,,,130,">4,000",8,0,1,0,0,,
"lego creator animal gift set",422,310,4,,,,156,734,8,0,1,0,0,,
"happy birthday snacks gift box",406,310,-12,0.68,0.54,0.92,300,764,8,1,0,0,0,,
"funny gift for guy friend",4,310,38,,,,233,">80,000",8,1,0,0,0,,
"anniversary gifts for friends couple",10,310,1,1.36,0.87,1.65,328,">30,000",8,1,0,0,0,,
"christmas gift for mother",3,310,24,1.1,0.9,1.45,314,">100,000",8,1,0,0,0,,
"gift box for him",10,310,5,1.12,0.79,1.52,331,">30,000",8,1,0,0,0,,
"20 funny white elephant gifts",15,309,"n/a",,,,76,">20,000",8,0,1,0,0,,
"boss 's day gifts",309,309,24,0.99,0.77,1.23,316,">1,000",8,1,0,0,0,,
"cute fall gifts for women",8,309,10,,,,206,">40,000",8,1,0,0,0,,
"valentine's day gift package","2,176",309,12,0.85,0.58,1,222,142,8,1,0,0,0,,
"anniverssary gifts",3,309,29,,,,286,">100,000",8,1,0,0,0,,
"cheap gifts for college students",77,309,47,,,,300,">4,000",8,1,0,0,0,,
"gifts for friends birthday",2,309,2,1.17,0.92,1.44,330,">200,000",8,1,0,0,0,,
"gifts for mom under 25 dollars",2,309,10,,,,280,">200,000",8,1,0,0,0,,
"best friend gifts cheap",2,309,34,,,,269,">200,000",8,1,0,0,0,,
"gifts for radiation therapists",0,308,"n/a",,,,48,0,8,0,1,0,0,,
"taste touch hear smell sight gift bags","22,000",308,"n/a",1.14,0.9,1.38,21,14,8,0,1,0,0,,
"coolest gifts for women birthday",6,308,"n/a",1.3,1.03,1.73,148,">50,000",8,1,0,0,0,,
"gifts for women for their birthday",3,308,16,1.49,1.14,1.93,295,">100,000",8,1,0,0,0,,
"cool apartment gifts",31,308,11,,,,277,">10,000",8,1,0,0,0,,
"mothers day gift set for friends","1,674",308,14,,,,212,184,8,1,0,0,0,,
"gifts for her mothers day",3,308,79,,,,138,">100,000",8,1,0,0,0,,
"valentines friend gifts",6,308,-8,1.22,0.92,1.61,235,">50,000",8,1,0,0,0,,
"gifts for coupkes",3,308,69,,,,150,">90,000",8,1,0,0,0,,
"gift for stressed woman",154,308,5,,,,239,">2,000",8,1,0,0,0,,
"woman christmas gifts under 20",3,308,54,,,,230,">100,000",8,1,0,0,0,,
"women's gifts christmas",3,308,56,,,,233,">100,000",8,1,0,0,0,,
"anniversary gifts for a woman",3,308,-17,1.76,1.33,2.18,286,">100,000",8,1,0,0,0,,
"fun college dorm gifts",3,308,45,,,,331,">100,000",8,1,0,0,0,,
"gift for tea lovers women",31,308,20,,,,220,">10,000",8,1,0,0,0,,
"hand cream for women gift set",308,308,27,1.4,0.97,1.81,309,">1,000",8,1,0,0,0,,
"gifts for moms who want nothing",308,308,39,1.24,0.99,1.78,163,">1,000",8,1,0,0,0,,
"small gifts for women under 20 dollars",2,308,15,1,0.77,1.32,217,">200,000",8,1,0,0,0,,
"auntie gifts for women",15,308,123,1.18,0.85,1.74,267,">20,000",8,1,0,0,1,,
"womens small gifts",3,308,37,0.95,0.7,1.28,350,">100,000",8,1,0,0,0,,
"gifts for a military man",6,308,-34,1.05,0.8,1.36,243,">50,000",8,1,1,0,0,,
"feature gift",3,308,38,,,,253,">100,000",8,1,0,0,0,,
"gifts for stressed women",308,308,-8,,,,338,">1,000",8,1,0,0,0,,
"gift for her under 25",3,308,77,,,,250,">100,000",8,1,0,0,0,,
"youth pastor gifts",154,308,77,0.9,0.58,1.42,293,">2,000",8,0,1,0,5,,
"gifts for optometrist",308,308,2,,,,221,">1,000",8,0,1,0,2,,
"birthday gifts box",3,308,36,,,,326,">100,000",8,1,0,0,1,,
"gifts for stressed coworkers",789,307,"n/a",,,,180,">389",8,1,0,0,0,,
"valentine's day gift for women",2,307,26,,,,221,">200,000",8,1,0,0,0,,
"couple gifts unique",8,307,65,,,,209,">40,000",8,1,0,0,0,,
"valentines day gifts for her under 10",154,307,33,0.99,0.75,1.36,162,">2,000",8,1,0,0,0,,
"funny cousin gifts",31,307,51,0.88,0.64,1.24,212,">10,000",8,1,0,0,1,,
"gifts for professional women",2,307,17,1.22,1.03,1.56,341,">200,000",8,1,0,0,0,,
"gift set under 10 dollars",3,307,31,0.83,0.71,1.13,333,">100,000",8,1,0,0,0,,
"gift box case",3,307,38,,,,215,">100,000",8,1,0,0,3,,
"gift birthday",2,307,-11,,,,313,">200,000",8,1,0,0,0,,
"gift for disabled women",306,306,12,,,,300,">1,000",8,1,0,0,0,,
"holiday gifts for all same day",77,306,-6,,,,282,">4,000",8,1,0,0,0,,
"mothers day gifts for mothers",2,306,8,1.63,1.25,1.98,164,">200,000",8,1,0,0,0,,
"easter gift for mother",8,306,30,,,,198,">40,000",8,1,0,0,0,,
"gift for girls in college",38,306,57,,,,302,">8,000",8,1,0,0,0,,
"spiritual gift",10,306,-11,1.01,0.68,1.62,278,">30,000",8,1,0,0,3,,
"great gift for her",38,306,57,,,,131,">8,000",8,1,0,0,1,,
"funny wife gifts",8,306,74,1.23,0.98,1.58,263,">40,000",8,1,0,0,2,,
"pre k halloween gifts",0,305,"n/a",,,,48,0,8,0,1,0,0,,
"halloween gift for boys age 8-12",0,305,"n/a",,,,48,0,8,0,1,0,0,,
"19 year bronze anniversary gifts","1,117",305,"n/a",,,,86,273,8,0,1,0,0,,
"cool retirement gifts women",44,305,4,,,,111,">7,000",8,0,1,0,0,,
"best gift 8 year girl",34,305,-12,,,,224,">9,000",8,0,1,0,0,,
"ebt birthday gifts","1,667",305,2,,,,284,183,8,0,1,0,0,,
"faith mothers day gifts",51,305,47,,,,155,">6,000",8,1,0,0,0,,
"mothers day gifts practical",51,305,3,1.3,0.95,1.65,227,">6,000",8,1,1,0,0,,
"traditional 10th anniversary gifts",332,305,-8,1.44,1.1,1.8,302,">919",8,0,1,0,0,,
"sweet choice gift box",44,305,10,,,,338,">7,000",8,1,0,0,0,,
"gay valentine's gifts",10,305,32,0.71,0.57,0.96,216,">30,000",8,0,1,0,0,,
"fun gardening gifts for women",10,305,38,1.51,1.12,1.8,184,">30,000",8,1,0,0,1,,
"girls gift box set",3,305,20,,,,223,">100,000",8,0,1,0,0,,
"small gift boxes 4 x 3 x 2",15,305,55,,,,255,">20,000",8,0,1,0,0,,
"christmas gift for male teacher",3,305,21,,,,270,">100,000",8,0,1,0,0,,
"christmas gifts for 7-9 year old boys",61,305,19,,,,217,">5,000",8,0,1,0,0,,
"birthday gift for boss woman",3,305,12,,,,294,">100,000",8,0,1,0,0,,
"physician assistant gifts for pa week",312,305,114,1.16,0.83,1.36,235,">979",8,0,1,0,1,,
"mothers day gift custom",3,305,11,1.63,1.31,2.15,236,">90,000",8,0,1,0,0,,
"nurse preceptor gifts thank you",153,305,36,0.92,0.65,1.08,311,">2,000",8,0,1,0,2,,
"tea lover gifts women",31,305,-4,,,,272,">10,000",8,1,0,0,0,,
"gift set ebt","2,824",305,17,,,,343,108,8,0,1,0,0,,
"buffalo bills fathers day gifts",325,305,0,0.8,0.62,1.05,138,939,8,0,1,0,0,,
"gifts from mexia","61,000",305,11,,,,43,5,8,1,0,0,1,,
"spider gift box",31,305,20,,,,402,">10,000",8,0,1,0,0,,
"soft gifts for women",3,305,18,,,,365,">100,000",8,1,0,0,0,,
"chemistry professor gifts",462,305,31,,,,234,">660",8,0,1,0,0,,
"christmas gift box food",44,305,19,,,,267,">7,000",8,0,1,0,0,,
"gift for young adult woman",51,305,578,,,,175,">6,000",8,1,0,0,0,,
"small gift for christmas",2,305,16,,,,299,">200,000",8,1,0,0,0,,
"cool gifts for her",6,305,20,1.64,1.34,1.99,291,">50,000",8,1,0,0,0,,
"fun gifts for college students",76,305,20,1.03,0.83,1.25,355,">4,000",8,1,0,0,0,,
"leadership gifts for women",76,305,59,0.68,0.46,0.87,353,">4,000",8,1,0,0,1,,
"gift socks for women",15,305,344,0.88,0.64,1.08,228,">20,000",8,1,0,0,1,,
"depression gifts",102,305,-17,0.8,0.52,1.02,326,">3,000",8,1,0,0,0,,
"birthday gifts for women friends",3,305,184,1.56,1.13,1.9,205,">100,000",8,1,0,0,0,,
"best return gifts for housewarming",61,304,-21,,,,181,">5,000",8,0,1,0,0,,
"mothers day gifts for mom water bottle",304,304,40,,,,180,">1,000",8,0,1,0,0,,
"hospital week appreciation gifts",304,304,27,0.94,0.78,1.24,249,">1,000",8,0,1,0,0,,
"galentimes day gifts","2,951",304,21,,,,96,103,8,1,0,0,0,,
"boys gifts 4-6",10,304,30,,,,182,">30,000",8,0,1,0,0,,
"cheistmas gifts for mom",8,304,9,,,,290,">40,000",8,0,1,0,0,,
"mother's day bulk church gifts",30,304,73,,,,118,">10,000",8,0,1,0,0,,
"personalized gifts for women unique",4,304,-7,1.15,0.81,1.52,318,">70,000",8,1,0,0,0,,
"the best gifts for mom",3,304,47,1.94,1.23,2.17,227,">100,000",8,1,0,0,0,,
"opi gift set nail polish",589,304,27,0.48,0.44,0.69,270,516,8,0,1,0,0,,
"father day gift from dog",3,304,16,1.09,0.84,1.33,164,">100,000",8,0,1,0,0,,
"monogram bridal gifts",304,304,11,,,,281,">1,000",8,1,0,0,0,,
"mens groomsman gift sets",101,304,104,,,,48,">3,000",8,0,1,0,0,,
"valentines day best friend gifts",38,304,17,,,,339,">8,000",8,1,0,0,0,,
"valentine gifts toddler girl",38,304,19,,,,218,">8,000",8,0,1,0,0,,
"miss you gift",10,304,-13,0.95,0.73,1.14,295,">30,000",8,1,1,0,0,,
"cool gifts for family",38,304,75,1.03,0.78,1.26,181,">8,000",8,1,1,0,0,,
"gift for female boss",30,304,184,1.18,0.92,1.45,306,">10,000",8,1,0,0,0,,
"inspector gifts",304,304,40,,,,207,">1,000",8,0,1,0,10,,
"doctor humor gifts",61,304,60,,,,138,">5,000",8,0,1,0,0,,
"up gifts",2,304,0,,,,252,">200,000",8,1,0,0,5,,
"musical note gifts",6,304,19,,,,263,">50,000",8,0,1,0,0,,
"christmas gift packages","1,936",304,41,1,0.74,1.23,236,157,8,1,0,0,0,,
"halloween gift favors for adults",6,303,"n/a",,,,126,">50,000",8,0,1,0,0,,
"kids 8 year old gifts",30,303,"n/a",,,,158,">10,000",8,0,1,0,0,,
"wedding reception guest gifts",61,303,-14,,,,189,">5,000",8,0,1,0,0,,
"e gift gamestop","12,625",303,21,1.14,0.64,1.42,11,24,8,0,1,0,0,,
"gifts under 150 dollars for adults",2,303,11,,,,324,">200,000",8,1,0,0,0,,
"gifts for women in their 50",61,303,14,,,,331,">5,000",8,1,0,0,0,,
"christmas gift wrap kit with wrapping paper, bows, ribbons and tags",575,303,39,,,,178,527,8,0,1,0,0,,
"gifts for sons girlfriend christmas",2,303,26,1.15,0.86,1.4,179,">200,000",8,0,1,0,0,,
"beauty and the beast unique gifts",303,303,-6,,,,236,">1,000",8,0,1,0,0,,
"teenager girl gifts 14-16",30,303,-11,1.07,0.9,1.38,346,">10,000",8,0,1,0,0,,
"last minute birthday gift",30,303,3,,,,265,">10,000",8,1,0,0,0,,
"student end of year gifts bulk",30,303,-5,0.75,0.61,0.9,271,">10,000",8,0,1,0,0,,
"bride to be gifts for her bridal shower",101,303,-16,,,,323,">3,000",8,0,1,0,0,,
"national boss day gifts for him",539,303,"n/a",,,,146,562,8,0,1,0,2,,
"jewelry box gift display box",3,303,-9,,,,325,">100,000",8,0,1,0,0,,
"valentine gifts for adult daughter",2,303,23,0.97,0.75,1.36,257,">200,000",8,0,1,0,0,,
"minimalist gift",30,303,9,,,,234,">10,000",8,0,1,0,2,,
"gift for a male friend",3,303,6,,,,262,">100,000",8,0,1,0,0,,
"sam elliott gifts",390,303,26,,,,180,776,8,0,1,0,0,,
"wool anniversary gifts for her",579,303,4,1.08,0.71,1.48,362,">523",8,1,0,0,0,,
"heart gift",3,303,-16,0.99,0.85,1.39,336,">100,000",8,1,0,0,0,,
"baltimore gifts",43,303,12,,,,238,">7,000",8,0,1,0,0,,
"gift for office women",3,303,12,,,,189,">100,000",8,1,0,0,0,,
"makezbright personalized gifts for sisters","1,808",302,"n/a",,,,36,167,8,0,1,0,0,,
"fathers day gifts religious bulk",8,302,29,,,,263,">40,000",8,0,1,0,0,,
"someone special gifts for women",6,302,9,,,,229,">50,000",8,0,1,0,0,,
"employer appreciation gift",15,302,59,,,,175,">20,000",8,0,1,0,0,,
"green gift sets for women",4,302,39,,,,213,">80,000",8,0,1,0,0,,
"mens funny gift",2,302,0,,,,294,">200,000",8,1,0,0,0,,
"manager christmas gifts",101,302,11,,,,200,">3,000",8,0,1,0,0,,
"wonder woman gifts for adult women",151,302,14,,,,233,">2,000",8,0,1,0,0,,
"superman father's day gifts",974,302,39,0.98,0.88,1.3,182,310,8,0,1,0,0,,
"dad memorial gifts for grave",151,302,8,0.89,0.64,1.02,272,">2,000",8,0,1,0,0,,
"pink gift bags bulk medium size",15,302,8,,,,234,">20,000",8,0,1,0,0,,
"gifts for dad from adult daughter",50,302,3,,,,285,">6,000",8,0,1,0,0,,
"congrats gifts",50,302,-3,1.19,0.91,1.42,305,">6,000",8,1,0,0,4,,
"x large christmas gift bags",302,302,110,0.91,0.64,1.04,117,">1,000",8,0,1,0,0,,
"gifts for someone with depression",431,302,-19,1.16,0.81,1.4,326,">700",8,1,0,0,0,,
"gag gifts for your boss",151,302,15,,,,273,">2,000",8,0,1,0,0,,
"funny history gifts",30,302,6,,,,231,">10,000",8,0,1,0,0,,
"toddler personalized gifts",30,302,15,,,,208,">10,000",8,0,1,0,0,,
"personalized bday gifts",6,302,33,,,,216,">50,000",8,1,0,0,0,,
"gifts for the wine lover",30,302,10,,,,347,">10,000",8,0,1,0,0,,
"practical gifts for pregnant women",0,301,"n/a",,,,72,0,8,0,1,0,0,,
"breast cancer women gift",3,301,"n/a",0.87,0.69,1.07,102,">100,000",8,0,1,0,0,,
"30th anniversary gift for couples",151,301,-30,1.52,1.27,1.94,152,">2,000",8,0,1,0,0,,
"personalized charcuterie boards wedding gift set",471,301,-3,1.36,0.98,1.69,188,">639",8,0,1,0,0,,
"meaningful 60th birthday gift",151,301,-41,1.49,1.11,1.73,244,">2,000",8,0,1,0,0,,
"gifts for mom same day delivery",151,301,-12,1.31,1.18,1.67,273,">2,000",8,1,1,0,0,,
"mothers day gift box empty bulk",762,301,17,,,,334,395,8,0,1,0,0,,
"mens birthday gifts unique funny",10,301,4,,,,320,">30,000",8,1,0,0,0,,
"easter gifts bulk for kids",3,301,61,0.85,0.67,1.03,188,">100,000",8,0,1,0,0,,
"sister birthday gifts unique",5,301,55,,,,207,">60,000",8,1,0,0,0,,
"god related gifts for women",301,301,36,,,,302,">1,000",8,1,0,0,0,,
"cute christmas gift box",6,301,32,,,,299,">50,000",8,0,1,0,0,,
"christmas gifts for mom religious",15,301,37,,,,223,">20,000",8,0,1,0,1,,
"coffee mug for women gift",3,301,17,,,,251,">100,000",8,1,1,0,0,,
"self care gifts for women stress relief",301,301,-7,,,,282,">1,000",8,1,0,0,0,,
"unique gifts for girlfriends",6,301,0,1.29,1.03,1.57,356,">50,000",8,1,0,0,0,,
"gift from tiffanys",301,301,16,,,,392,">1,000",8,0,1,0,0,,
"friends birthday gift",2,301,-2,,,,270,">200,000",8,1,1,0,0,,
"birthday plants gifts for women",30,301,8,0.9,0.78,1.72,309,">10,000",8,1,0,0,0,,
"end of year gifts for students bulk",50,301,66,,,,109,">6,000",8,0,1,0,0,,
"gifts for gardening women",15,301,105,1.12,0.83,1.36,182,">20,000",8,1,0,0,0,,
"oeago gifts for mom","2,951",301,10,1.65,1.36,1.87,137,102,8,1,1,0,0,,
"mother's day gifts for daughter from mom and dad",30,301,43,1.53,1.17,1.89,215,">10,000",8,0,1,0,0,,
"first day of college gift",100,301,38,0.89,0.68,1.07,297,">3,000",8,1,0,0,0,,
"granddaughter valentine gifts",75,301,-3,0.85,0.6,1.08,252,">4,000",8,0,1,0,0,,
"candles gifts for women mothers day",604,301,52,1.56,0.97,1.79,187,498,8,0,1,0,0,,
"easter gift for 1 year old girl",30,301,47,1.09,0.96,1.43,233,">10,000",8,0,1,0,0,,
"valentine for her gift",3,301,103,,,,228,">90,000",8,1,0,0,0,,
"gifts for mom'",3,301,10,1.7,1.25,2.17,262,">100,000",8,1,0,0,0,,
"halloween gift bag toys",100,301,212,,,,168,">3,000",8,0,1,0,0,,
"medium halloween gift bags",8,301,"n/a",,,,118,">40,000",8,0,1,0,0,,
