"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"retro mug",173,346,2,,,,332,">2,000",8,1,0,0,0,,
"sleeper socks",355,346,375,,,,110,">976",8,1,0,0,0,,
"teacher birthday",5,346,-12,,,,289,">70,000",8,1,0,0,11,,
"popcorn sets",87,346,29,0.92,0.63,1.18,255,">4,000",8,1,0,0,0,,
"something fun",58,346,15,,,,129,">6,000",8,1,0,0,9,,
"warm food",87,346,3,,,,322,">4,000",8,0,0,1,0,,
"soup warmer pot","2,276",346,205,,,,80,152,8,1,0,0,0,,
"water cup with handle",43,346,-12,0.69,0.58,0.91,348,">8,000",8,1,0,0,0,,
"under five dollars",17,346,41,0.61,0.47,0.86,184,">20,000",8,1,0,0,0,,
"up adventure book scrapbook","1,580",346,-20,0.72,0.61,0.84,224,219,8,1,0,0,0,,
"tarjeta de regalo google play","9,105",346,-10,0.69,0.49,0.89,26,38,8,1,0,0,0,,
"travel stuff for women",7,346,-21,0.93,0.6,1.29,314,">50,000",8,1,0,0,0,,
"solar light decor",35,346,-3,1.33,1.05,1.49,380,">10,000",8,1,0,0,0,,
"surgery socks",173,346,4,,,,346,">2,000",8,1,0,0,1,,
"cute stanley cups for women",0,344,"n/a",,,,24,0,8,1,0,0,0,,
"boxes with clear lids for gifting",0,344,"n/a",,,,24,0,8,0,1,0,0,,
"white stanley cup ￼",0,344,"n/a",,,,72,0,8,1,0,0,0,,
"blanket hoodie cool",891,344,7,,,,172,">386",8,1,0,0,0,,
"wine bottle boxes for gifting",57,344,33,,,,189,">6,000",8,0,1,0,0,,
"vintage coffee tea cups",172,344,-51,0.62,0.48,0.82,360,">2,000",8,1,0,0,4,,
"couples gofts",3,344,2,1.21,0.96,1.55,289,">100,000",8,1,0,0,0,,
"50$",34,344,10,1.11,0.83,1.5,387,">10,000",8,1,0,0,0,,
"5 stocking stuffers",17,344,-7,0.83,0.62,1.03,317,">20,000",8,1,0,0,1,,
"7 year old girls",49,344,28,,,,385,">7,000",8,1,0,0,2,,
"whiskey smoke kit",922,344,34,1.92,1.37,2.32,189,373,8,1,0,0,2,,
"childrens cameras",344,344,191,,,,75,">1,000",8,1,0,0,0,,
"bulk presents",2,344,30,,,,105,">200,000",8,1,0,0,0,,
"cruise bags",34,344,53,,,,171,">10,000",8,1,0,0,1,,
"bowl warmer",43,344,81,,,,235,">8,000",8,1,0,0,0,,
"books adult",2,344,-22,,,,373,">200,000",8,1,0,0,0,,
"beach travel",3,344,5,1.02,0.7,1.23,305,">100,000",8,1,0,0,1,,
"window plants",34,344,-15,0.81,0.62,1.05,347,">10,000",8,1,0,0,0,,
"best friend things",49,344,2,0.92,0.68,1.16,225,">7,000",8,1,0,0,0,,
"christmas presents kids",6,344,7,,,,244,">60,000",8,1,0,0,0,,
"blue crock pot","1,103",344,2,,,,305,312,8,0,0,1,0,,
"backyard decorations outdoor",11,344,-25,1.01,0.73,1.17,372,">30,000",8,1,0,0,0,,
"cool mugs for women",38,344,47,0.81,0.55,1.01,226,">9,000",8,1,0,0,0,,
"emotional support funny",342,342,-20,,,,310,">1,000",8,1,0,0,0,,
"caring mill by aura","7,953",342,49,1.95,1.6,2.57,2,43,8,1,0,0,0,,
"fuzzy socks woman",34,342,159,,,,102,">10,000",8,1,0,0,0,,
"camera for 8 year old",565,342,-21,,,,261,605,8,1,0,0,0,,
"calcetines para el frío de mujer",886,342,8,,,,237,386,8,1,0,0,0,,
"coffee mug aesthetic",86,342,-5,,,,243,">4,000",8,1,0,0,0,,
"electric lighter for candles",383,342,31,,,,142,">894",8,1,0,0,0,,
"garden ornament",9,342,44,0.82,0.67,0.95,282,">40,000",8,1,0,0,1,,
"fuzzy socks for women size 11",342,342,345,,,,110,">1,000",8,1,0,0,0,,
"christmas presents for adults",4,342,221,,,,46,">80,000",8,1,0,0,0,,
"fuzzy boot socks for women",342,342,"1,162",,,,243,">1,000",8,1,0,0,0,,
"fire table top",826,342,-4,1.08,0.85,1.19,307,414,8,1,0,0,0,,
"duck birthday",34,342,-9,1.15,0.9,1.48,313,">10,000",8,1,0,0,20,,
"comfy for women",49,342,56,0.89,0.68,1.2,173,">7,000",8,1,0,0,0,,
"fuzzy cute socks",342,342,89,,,,160,">1,000",8,1,0,0,0,,
"fanny purse",43,342,14,0.75,0.62,0.92,178,">8,000",8,1,0,0,0,,
"eye heat",171,342,-14,,,,279,">2,000",8,1,0,0,0,,
"drink smoking kit",994,342,11,1.98,1.34,2.18,234,344,8,1,0,0,0,,
"comfy mens socks",34,342,20,,,,259,">10,000",8,1,0,0,0,,
"food warmer pot",753,342,18,,,,313,454,8,1,0,1,0,,
"desk planter",114,342,-11,0.65,0.47,0.79,310,">3,000",8,1,0,0,0,,
"cool teen stuff",57,342,-22,0.85,0.63,1.02,357,">6,000",8,1,0,0,0,,
"care kit",11,342,49,,,,206,">30,000",8,1,0,0,22,,
"girl toys age 10",17,342,21,0.86,0.61,0.97,204,">20,000",8,1,0,0,0,,
"luggage cubes for women",0,341,"n/a",,,,60,0,8,1,0,0,0,,
"legos for couples to build together",945,341,-12,,,,341,361,8,1,0,0,0,,
"lego flowers rose",564,341,50,0.66,0.6,0.73,188,605,8,1,0,0,0,,
"migraine eye mask massager",874,341,-7,,,,197,390,8,1,0,0,0,,
"halloween snack box",370,341,83,0.91,0.61,1.22,593,921,8,1,0,0,3,,
"indoor plant care kit",341,341,-3,0.93,0.7,1.1,303,">1,000",8,1,0,0,0,,
"pretty cups",34,341,30,0.8,0.62,0.99,198,">10,000",8,1,0,0,0,,
"kitchen dishwasher","1,292",341,12,1.31,0.93,1.64,317,">264",8,0,0,1,1,,
"latte accessories",171,341,27,0.96,0.65,1.4,324,">2,000",8,1,0,0,0,,
"natural flowers for delivery",368,341,33,1.3,0.96,1.76,294,">926",8,1,0,0,0,,
"indoor plant decor",17,341,-11,0.67,0.49,0.75,366,">20,000",8,1,0,0,0,,
"luxury socks",341,341,8,,,,341,">1,000",8,1,0,0,3,,
"medias invierno mujer",43,341,121,,,,180,">8,000",8,1,0,0,0,,
"necessities for women",11,341,-17,0.76,0.56,0.9,189,">30,000",8,1,0,0,0,,
"makeup head bands",85,341,-1,0.85,0.64,1.03,397,">4,000",8,1,0,0,0,,
"positive plushies",0,339,"n/a",,,,47,0,8,1,0,0,0,,
"rose lego set bouquet",537,339,-6,0.79,0.52,0.88,240,631,8,1,0,0,0,,
"stanley ice flow stainless steel tumbler","5,381",339,-32,,,,262,63,8,1,0,0,0,,
"small lego flowers",339,339,485,0.72,0.56,0.85,56,">1,000",8,1,0,0,0,,
"smoke whiskey kit with torch in wood box","1,389",339,80,,,,101,244,8,1,0,0,0,,
"table top smores maker indoor",441,339,197,1.07,0.89,1.42,136,769,8,1,0,0,0,,
"stanley iceflow tumbler",692,339,-12,0.6,0.45,0.74,343,490,8,1,0,0,2,,
"small gofts",3,339,77,,,,136,">100,000",8,1,0,0,0,,
"outdoor ornaments for yard",34,339,-36,0.79,0.72,0.82,346,">10,000",8,1,0,0,0,,
"soft cozy socks women",170,339,82,,,,259,">2,000",8,1,0,0,0,,
"stocking stuffers for me",57,339,192,1.22,0.87,1.48,218,">6,000",8,1,0,0,0,,
"pampering items for women",339,339,-11,1.09,0.85,1.6,343,">1,000",8,1,0,0,0,,
"stocking stuffers for elderly",339,339,364,1.04,0.73,1.31,71,">1,000",8,1,0,0,0,,
"stanley since 1913","3,531",339,268,,,,23,96,8,1,0,0,0,,
"sister present",5,339,16,1.01,0.87,1.22,231,">70,000",8,1,0,0,1,,
"plant grow kit",85,339,-29,0.89,0.67,1.01,334,">4,000",8,1,0,0,0,,
"silicone nightlight",339,339,-1,,,,311,">1,000",8,1,0,0,2,,
"terrarium with plants",85,339,35,,,,236,">4,000",8,1,0,0,0,,
"pixar up decorations","1,687",339,-11,0.56,0.41,0.63,207,201,8,1,0,0,0,,
"spa set for teens",339,339,62,,,,103,">1,000",8,1,0,0,0,,
"smores maker kit","1,430",339,20,1.09,0.85,1.41,362,237,8,1,0,0,11,,
"regalo aniversario para hombre",339,339,-15,,,,332,">1,000",8,1,0,0,0,,
"snuggie with hood",858,339,54,1.02,0.74,1.25,359,">395",8,1,0,0,0,,
"small patio fire pit",170,339,-6,0.9,0.73,1.29,336,">2,000",8,1,0,0,0,,
"stanley insulated cup",339,339,8,0.66,0.45,0.8,419,">1,000",8,1,0,0,0,,
"solar lights decor",34,339,45,1.14,0.83,1.43,202,">10,000",8,1,0,1,0,,
"stainless steel cups with lids and straws",34,339,0,0.79,0.76,1.2,359,">10,000",8,1,0,0,0,,
"white stanley 30 oz","1,070",337,84,0.53,0.38,0.6,46,315,8,1,0,0,0,,
"white stanly",398,337,1,,,,221,">846",8,1,0,0,0,,
"travel cruise essentials",67,337,3,2.5,1.61,3.21,341,">5,000",8,1,0,0,1,,
"baby packing cubes for travel","1,009",337,14,1.4,1.13,2.2,300,334,8,1,0,0,0,,
"witchy desk decor",353,337,-9,,,,217,">955",8,1,0,0,2,,
"toy for 9+ year old girl",34,337,-16,1.7,1.22,1.79,301,">10,000",8,1,0,0,0,,
"vintage glass mugs",593,337,-2,0.63,0.5,0.79,340,">568",8,1,0,0,1,,
"warm women's socks",34,337,39,1.12,0.87,1.3,92,">10,000",8,1,0,0,0,,
"wife present",4,337,157,1.31,1.07,1.6,192,">80,000",8,1,0,0,0,,
"womens self care kit",169,337,408,,,,244,">2,000",8,1,0,0,0,,
"travelbag",542,337,3,0.75,0.56,0.9,381,622,8,1,0,0,0,,
"under 15",3,337,-5,,,,388,">100,000",8,1,0,0,1,,
"1 stocking stuffers",8,337,11,0.71,0.56,1.33,126,">40,000",8,1,0,0,0,,
"warmer socks",8,337,511,1.36,1.03,1.57,114,">40,000",8,1,0,0,0,,
"tween water bottle",977,337,13,,,,372,345,8,1,0,0,0,,
"tortoise decor",112,337,-2,,,,230,">3,000",8,1,0,0,2,,
"vintage jars with lids",169,337,-4,0.77,0.59,0.95,269,">2,000",8,1,0,0,0,,
"bamboo cheese board set",337,337,27,0.83,0.69,1.12,227,">1,000",8,1,0,0,15,,
"30 oz insulated tumbler with handle",169,337,-5,,,,326,">2,000",8,1,0,0,0,,
"unusual",169,337,-16,,,,328,">2,000",8,1,0,0,20,,
"depression relief items for women",0,335,"n/a",,,,60,0,8,1,0,0,0,,
"christmas skincare set",0,335,"n/a",,,,60,0,8,1,0,0,0,,
"birthday presents for adult brother",112,335,-14,,,,154,">3,000",8,1,0,0,0,,
"chrome stanley","2,839",335,8,0.45,0.29,0.57,82,118,8,1,0,0,0,,
"christmas gofts for kids",0,335,"n/a",,,,24,0,8,1,0,0,0,,
"beis packing cubes","1,994",335,0,1.52,1.25,2.26,276,168,8,1,0,0,0,,
"bolsas para viaje organization",354,335,20,0.92,0.66,1.16,310,">946",8,1,0,0,0,,
"bearfoot dreams socks","4,351",335,"13,058",,,,24,77,8,1,0,0,0,,
"care packages for college students girls",928,335,-45,0.62,0.55,1.02,216,361,8,1,0,0,0,,
"cute fluffy socks for women",48,335,217,,,,97,">7,000",8,1,0,0,0,,
"dollar stocking stuffers",84,335,"n/a",0.97,0.73,1.19,89,">4,000",8,0,0,1,0,,
"birthday treat box",17,335,-8,,,,372,">20,000",8,1,0,0,0,,
"disney memory book",648,335,70,,,,69,">517",8,1,0,0,0,,
"bulk snack box",34,335,17,,,,290,">10,000",8,1,0,0,0,,
"decorative cups",7,335,23,,,,88,">50,000",8,1,0,0,0,,
"crockpot warmer",695,335,14,0.62,0.57,0.67,286,482,8,0,0,1,0,,
"best selling nonfiction books",3,335,-15,,,,307,">100,000",8,1,0,0,0,,
"ecosystem terrarium",335,335,39,0.64,0.48,0.77,192,">1,000",8,1,0,0,3,,
"chemistry decor",368,335,-17,0.56,0.42,0.74,304,">910",8,1,0,0,2,,
"best toy for 6 year old girl",48,335,101,,,,206,">7,000",8,1,0,0,0,,
"cool school supplies for girls",112,335,-32,0.58,0.43,0.69,301,">3,000",8,1,0,0,0,,
"flip straw tumbler with handle",334,334,-7,0.76,0.6,0.95,335,">1,000",8,1,0,0,1,,
"heated massage eye mask",833,334,236,,,,61,401,8,1,0,0,1,,
"honest aging by roseanne leipzig paperback","111,333",334,-15,0.72,0.64,0.86,8,3,8,1,0,0,0,,
"emotional support candy jar","5,138",334,9,0.72,0.47,0.77,60,65,8,1,0,0,1,,
"lego blossom tree",597,334,20,,,,272,559,8,1,0,0,0,,
"hair care kit for teen girls",358,334,139,1.01,0.74,1.48,45,933,8,1,0,0,0,,
"indoor gardening kits",111,334,66,,,,245,">3,000",8,1,0,0,0,,
"flores frescas naturales",334,334,5,,,,208,">1,000",8,1,0,0,0,,
"girl stuf",3,334,48,,,,64,">100,000",8,1,0,0,0,,
"filled christmas stockings for adults",6,334,2,0.79,0.56,1,461,">60,000",8,1,0,0,0,,
"christmas presents for friends",4,334,164,1.16,0.8,1.63,200,">90,000",8,1,0,0,0,,
"international delivery",37,334,-2,1.12,0.69,1.4,482,">9,000",8,1,0,0,0,,
"kid snack box",33,334,-18,0.74,0.58,1.1,309,">10,000",8,1,0,0,0,,
"cofee table books",5,334,-27,0.97,0.75,1.22,262,">70,000",8,1,0,0,0,,
"fun snacks for adults",67,334,-13,1.28,0.9,1.85,354,">5,000",8,1,0,0,0,,
"fuzzy halloween socks",334,334,-34,0.72,0.55,0.86,535,">1,000",8,1,0,0,0,,
"hoodies blanket","1,223",334,55,0.99,0.77,1.2,372,273,8,1,0,0,0,,
"customizable book",11,334,64,,,,100,">30,000",8,1,0,0,0,,
"essential travel items",6,334,-7,0.95,0.61,1.17,341,">60,000",8,1,0,0,0,,
"indoor table top fireplace",111,334,156,,,,210,">3,000",8,1,0,0,0,,
"fun blankets for teens",334,334,45,0.95,0.81,1.19,100,">1,000",8,1,0,0,0,,
"knowledge",4,334,-15,0.85,0.64,1.05,188,">90,000",8,1,0,0,46,,
"landscape decor",17,334,-22,1.11,0.8,1.31,344,">20,000",8,1,0,0,0,,
"fleece socks for women",84,334,57,0.73,0.63,0.89,134,">4,000",8,1,0,0,0,,
"fire pit decor",111,334,-22,1.07,0.75,1.19,368,">3,000",8,1,0,0,0,,
"gourmet popcorn variety pack",334,334,59,0.84,0.59,1.05,181,">1,000",8,1,0,0,0,,
"game night snacks","3,340",334,30,0.72,0.52,1.18,339,100,8,1,0,0,1,,
"girls toys 10 years old",67,334,"n/a",,,,200,">5,000",8,1,0,0,0,,
"headaches",48,334,-8,1.37,1.09,1.57,233,">7,000",8,1,0,0,6,,
"leakproof stanley",166,332,11,,,,252,">2,000",8,1,0,0,0,,
"massage eye mask heat and cool","1,006",332,63,1.77,1.33,2.05,96,330,8,1,0,0,0,,
"lonch box",17,332,26,,,,157,">20,000",8,1,0,0,0,,
"lotus flower lego",510,332,-6,0.74,0.59,0.82,135,651,8,1,0,0,0,,
"migraine mask massager","1,145",332,14,1.87,1.37,2.45,199,290,8,1,0,0,0,,
"mazon com",3,332,21,1.13,0.87,2.08,360,">100,000",8,1,0,0,0,,
"plant music device",375,332,7,0.86,0.73,0.95,291,886,8,1,0,0,0,,
"military care packages",922,332,-15,1.1,0.87,1.42,357,">360",8,1,0,0,0,,
"luxury socks women",332,332,86,0.86,0.65,1.01,115,">1,000",8,1,0,0,0,,
"oversized sherpa",55,332,612,,,,70,">6,000",8,1,0,0,15,,
"indoor tabletop firepit",376,332,16,1.02,0.61,1.23,304,">883",8,1,0,0,0,,
"medias gruesas para mujer",651,332,133,,,,169,510,8,1,0,0,0,,
"hoodies for girlfriend",47,332,340,0.71,0.54,0.96,115,">7,000",8,1,0,0,0,,
"presents for teachers",8,332,-27,1,0.79,1.09,330,">40,000",8,1,0,0,1,,
"on the go food warmer",776,332,72,0.93,0.75,1,159,">428",8,1,0,0,0,,
"plant office decor",8,332,-21,,,,348,">40,000",8,1,0,0,0,,
"novios",166,332,5,,,,262,">2,000",8,1,0,0,1,,
"plug in thermos","3,287",332,133,,,,190,101,8,1,0,0,0,,
"kid presents",3,332,17,,,,388,">100,000",8,1,0,0,0,,
"outside home decor",3,332,-19,0.7,0.67,0.81,441,">100,000",8,1,0,0,0,,
"migraine relief eye mask",393,332,80,,,,189,">845",8,1,0,0,0,,
"over sized blanket hoodie women",0,330,"n/a",,,,72,0,8,1,0,0,0,,
"stainless steel stanley cup",330,330,-29,,,,297,">1,000",8,1,0,0,0,,
"stanley with design",47,330,-3,,,,212,">7,000",8,1,0,0,0,,
"vintage coffee mugs with lids",631,330,6,0.67,0.54,0.78,424,">523",8,1,0,0,0,,
"smore maker tabletop indoor",946,330,5,,,,306,349,8,1,0,0,0,,
"stanley cup white 40 oz",384,330,-15,,,,159,">859",8,1,0,0,0,,
"toys for girls 10-14",110,330,7,,,,125,">3,000",8,1,0,0,0,,
"things for 6 year old girls",165,330,-10,,,,273,">2,000",8,1,0,0,0,,
"stanley ice flow 40 oz","1,728",330,-27,,,,213,191,8,1,0,0,0,,
"stocking stuffers for 18 year old girl",922,330,81,0.91,0.7,1.16,114,358,8,1,0,0,0,,
"silicone light up animals","1,844",330,153,,,,92,179,8,1,0,0,0,,
"smoke for drinks",803,330,-5,2.1,1.57,2.84,280,">411",8,1,0,0,1,,
"set de regalos para mujer",853,330,67,,,,122,387,8,1,0,0,0,,
"stanley to go",370,330,-7,,,,199,893,8,1,0,0,0,,
"regalo para maestra",330,330,-4,0.99,0.94,1.09,411,">1,000",8,1,0,0,0,,
"rose flower bouquet",55,330,57,0.67,0.49,1.01,251,">6,000",8,1,0,0,1,,
"shower steam",457,330,18,1.18,0.99,2.21,251,">722",8,1,0,0,0,,
"small patio",3,330,-21,1.12,0.78,1.4,401,">100,000",8,1,0,0,1,,
"sister stuff",11,330,24,,,,232,">30,000",8,1,0,0,0,,
"sherpa hooded blanket",418,330,841,1.05,0.83,1.34,227,">789",8,1,0,0,3,,
"up memory book",165,330,11,,,,117,">2,000",8,1,0,0,0,,
"stuff for home","1,930",330,72,,,,139,171,8,1,0,0,0,,
"small table fire pit",165,330,55,1.19,0.79,1.57,363,">2,000",8,1,0,0,0,,
"shower essential oil",435,330,118,,,,186,">759",8,1,0,0,0,,
"teen birthday",3,330,-17,1,0.75,1.14,404,">100,000",8,1,0,0,0,,
"rosas preservadas",363,330,-15,1.39,1.13,1.62,326,">910",8,1,0,0,0,,
"tarjeta apple store","23,571",330,-15,0.97,0.71,1.81,15,14,8,1,0,1,0,,
"turtle garden decor",330,330,1,0.75,0.66,0.93,285,">1,000",8,1,0,0,4,,
"window herb garden kit",698,330,37,,,,116,473,8,1,0,0,1,,
"solar lawn decorations",41,330,-16,0.95,0.78,1.35,335,">8,000",8,1,0,0,0,,
"shacke pak packing cubes","2,463",330,28,0.84,0.8,1.24,263,134,8,1,0,0,0,,
"rosas para mi novia",695,330,-10,0.66,0.54,1.08,331,475,8,1,0,0,0,,
"steel tumbler with straw",33,330,-16,0.7,0.59,0.84,382,">10,000",8,1,0,0,1,,
"toys 9 + year old girl",0,328,"n/a",,,,12,0,8,1,0,0,0,,
"thanksgiving snack box",33,328,245,,,,205,">10,000",8,1,0,0,0,,
"tortillas blanket","1,281",328,12,0.92,0.76,1.41,193,">256",8,1,0,0,0,,
"women soft socks",33,328,248,,,,112,">10,000",8,1,0,0,0,,
"womens warm fuzzy socks",328,328,530,0.91,0.76,1.14,239,">1,000",8,1,0,0,0,,
"terrarium plant",164,328,4,0.75,0.59,0.96,353,">2,000",8,1,0,0,5,,
"toilet book",82,328,77,0.65,0.49,0.9,84,">4,000",8,1,0,0,2,,
"vacation stuff",33,328,-7,0.96,0.6,1.06,309,">10,000",8,1,0,0,1,,
"tomorrow delivery","2,780",328,-11,1.5,1.07,1.91,389,118,8,1,0,0,0,,
"movie night supplies for adults",510,326,-18,,,,209,639,8,1,0,0,0,,
"bed socks for women loose fit",847,326,-2,,,,358,385,8,1,0,0,0,,
"the varsity iceflow™ flip straw tumbler | 30 oz",54,326,17,,,,288,">6,000",8,1,0,0,0,,
"up photo album scrapbook",664,326,5,,,,215,">491",8,1,0,0,0,,
"fall gofts",3,326,22,,,,215,">100,000",8,1,0,0,0,,
"the book of unusual knowledge hardcover","1,929",326,34,0.64,0.45,0.83,172,169,8,1,0,0,0,,
"valentine's candles",33,326,84,1.19,0.95,1.38,106,">10,000",8,1,0,0,0,,
"smoking cocktail kit",648,326,51,2.02,1.37,2.24,236,503,8,1,0,0,0,,
"calpak rose","326,000",326,0,,,,24,1,8,1,0,0,0,,
"gigts for dad",3,326,5,,,,329,">100,000",8,1,0,0,0,,
"warm snuggie",695,326,25,,,,224,">469",8,1,0,0,0,,
"best selling non fiction books",3,326,123,,,,65,">100,000",8,1,0,0,0,,
"easter variety snack box",325,325,14,,,,273,">1,000",8,1,0,0,0,,
"valentines sets",4,325,8,,,,267,">80,000",8,1,0,0,0,,
"red roses lego set",997,325,21,,,,281,326,8,1,0,0,0,,
"cute coffee bar accessories",41,325,29,,,,271,">8,000",8,1,0,0,3,,
"window herb garden kit indoor",851,325,10,0.99,0.79,1.18,246,382,8,1,0,1,0,,
"home window",5,325,5,0.76,0.59,0.95,267,">60,000",8,0,0,1,4,,
"cute home",2,325,423,,,,192,">200,000",8,1,0,0,0,,
"new best friend",54,325,21,0.96,0.8,1.31,255,">6,000",8,0,0,1,11,,
"mom garden decor",54,325,13,0.99,0.7,1.14,351,">6,000",8,1,0,0,0,,
"college dorm food essentials",848,324,23,,,,338,382,8,1,0,0,0,,
"small outdoor fire pits for patio",162,324,9,,,,339,">2,000",8,1,0,0,0,,
"mother's day care package",16,324,23,1.1,1.01,1.46,196,">20,000",8,1,0,0,0,,
"birthday presents for girls 10-12",108,324,18,,,,163,">3,000",8,1,0,0,0,,
"gourmrt popcorn",162,324,96,,,,50,">2,000",8,1,0,0,0,,
"burt's bee hand salve","2,893",324,9,,,,71,112,8,1,0,0,0,,
"skyscanner 100","162,000",324,4,,,,26,2,8,1,0,0,0,,
"rose toy cheap",16,323,4,,,,0,">20,000",8,1,0,0,0,,
"lego flowers lotus",616,323,28,,,,189,524,8,1,0,0,0,,
"critter wrap blanket for adults","5,981",323,10,1.01,0.82,1.48,156,54,8,1,0,0,0,,
"box of snacks variety for kids",162,323,0,0.97,0.48,1.17,261,">2,000",8,1,0,0,0,,
"pitdoor","1,122",323,79,,,,36,288,8,1,0,0,0,,
"rainbow six siege xbox one gold edition digital code","323,000",323,2,,,,2,1,8,1,0,0,0,,
"trending stocking stuffers",566,323,0,,,,250,">571",8,1,0,0,0,,
"christmas presents for couples",32,323,25,0.81,0.65,0.94,222,">10,000",8,1,0,0,0,,
"metal health","1,318",323,6,,,,256,245,8,1,0,0,0,,
"things for college students",46,323,37,0.72,0.53,0.88,307,">7,000",8,1,0,0,1,,
"tortoise statue",444,323,-5,0.93,0.73,1.21,232,">728",8,1,0,1,13,,
"burts bee cuticle cream","3,892",323,0,,,,41,83,8,1,0,0,0,,
"overnight oats cup","1,643",322,20,1.05,0.92,1.18,199,196,8,1,0,0,0,,
"someone who has everything",161,322,-15,,,,41,">2,000",8,1,0,0,27,,
"asventure",1,322,64,,,,147,">300,000",8,1,0,0,0,,
"comfy adult onesie",322,322,73,,,,188,">1,000",8,0,0,1,0,,
"outdoor fire pit table top",322,322,33,,,,316,">1,000",8,1,0,0,1,,
"label maker classroom","1,039",321,13,,,,264,309,8,1,0,0,0,,
"toys girls ages 8-12",11,321,31,,,,182,">30,000",8,1,0,0,0,,
"packing cibes",321,321,-6,1.09,0.92,1.32,239,">1,000",8,1,0,0,0,,
"trip essentials for vacation",36,321,-10,0.74,0.73,1.29,295,">9,000",8,1,0,0,0,,
"care package for kids at camp",54,321,20,,,,271,">6,000",8,1,0,0,0,,
"stocking stufferz",3,321,19,,,,246,">100,000",8,0,0,1,0,,
"10 and under items for women",16,321,70,,,,407,">20,000",8,1,0,0,0,,
"funlight","17,833",321,64,,,,8,18,8,1,0,0,0,,
"crapbook",3,321,14,,,,305,">100,000",8,1,0,0,0,,
"thick women socks",8,321,57,,,,195,">40,000",8,1,0,0,0,,
"birthday certificate",161,321,-8,,,,277,">2,000",8,0,0,1,1,,
"landscape decorations outdoor",32,320,4,1.39,1.07,1.58,433,">10,000",8,1,0,0,0,,
"girfts for her",3,320,6,,,,160,">100,000",8,1,0,0,0,,
"tiny fire pit",513,320,240,1.13,0.9,1.28,241,624,8,1,0,0,0,,
"flannel socks for women","1,013",320,39,,,,167,">316",8,1,0,0,0,,
"college exam care package","1,608",320,31,0.84,0.62,0.98,197,199,8,1,0,0,0,,
"kids colored hair spray","1,435",320,130,,,,102,223,8,1,0,0,0,,
"herb indoor garden",32,320,-3,,,,298,">10,000",8,1,0,0,0,,
"lighted outdoor display for mom","1,119",319,-9,0.8,0.77,1.21,290,285,8,1,0,0,0,,
"latumab eye massager with heat","2,032",319,46,,,,87,157,8,1,0,0,0,,
"pop n dulge","31,900",319,-7,,,,38,10,8,1,0,0,0,,
"snack box variety pack college student care package",646,319,4,,,,374,494,8,1,0,0,0,,
"mothers day funny candle",319,319,70,1.18,0.97,1.4,118,">1,000",8,1,0,0,0,,
"legos valentines day",319,319,44,0.52,0.46,0.81,103,">1,000",8,1,0,0,0,,
"great stocking stuffers for women",16,319,5,0.95,0.75,1.56,228,">20,000",8,1,0,0,0,,
"cute things for gf",778,319,5,,,,272,">410",8,1,0,0,0,,
"kids washable hair color","1,119",319,2,1.18,0.99,1.31,267,285,8,1,0,0,0,,
"birthday treats for college students",792,319,5,,,,257,403,8,1,0,0,0,,
"i walk amongst god's jeff cleckley paperback","159,000",318,16,0.36,0.26,0.61,12,2,8,1,0,0,0,,
"tehook thicker warm fuzzy socks","2,193",318,-1,,,,264,145,8,1,0,0,0,,
"cambond compression packing cubes for travel","2,391",318,-22,1.25,0.89,1.36,319,133,8,1,0,0,0,,
"smoker for bourbon",763,318,24,,,,180,417,8,1,0,0,0,,
"the book of fun",4,318,5,,,,249,">80,000",8,1,0,0,0,,
"iyyvv womens","1,614",318,25,,,,35,">197",8,1,0,0,0,,
"treats for halloween",16,318,38,0.79,0.57,0.97,429,">20,000",8,1,0,0,1,,
"cute halloween things",64,318,-15,0.86,0.56,1.13,260,">5,000",8,1,0,0,0,,
"student care packages","2,944",318,54,,,,47,108,8,1,0,0,0,,
"heated food thermos",318,318,47,,,,297,">1,000",8,1,0,0,0,,
"mini indoor fireplace",318,318,-10,0.92,0.71,1.18,372,">1,000",8,1,0,0,2,,
"college girl care package",844,318,-5,,,,306,">377",8,1,0,0,0,,
"fleece snuggie",778,318,5,,,,343,">409",8,1,0,0,0,,
"lincoln way app","7,067",318,9,,,,8,45,8,1,0,0,0,,
"accesorios viaje",3,318,32,,,,233,">100,000",8,1,0,0,0,,
"packing cubes baby","1,039",318,19,,,,294,306,8,1,0,0,0,,
"stainless steel travel tumbler",16,318,-12,,,,380,">20,000",8,1,0,0,0,,
"crochet emotional support animals",817,317,5,,,,173,388,8,1,0,0,0,,
"ice stanley cup","1,751",317,27,,,,141,181,8,1,0,0,0,,
"stanley ice flow tumbler 30 oz","1,887",317,30,,,,140,168,8,1,0,0,0,,
"hair chalk for girls washable dark hair","1,434",317,6,,,,195,221,8,1,0,0,0,,
"comfy halloween socks",106,317,62,,,,152,">3,000",8,1,0,0,0,,
"college student package","5,197",317,-17,,,,247,61,8,1,0,0,0,,
"easter presents",106,317,52,1.09,0.85,1.48,207,">3,000",8,1,0,0,2,,
"the summer before the war by helen simonson paperback","63,400",317,19,,,,4,5,8,1,0,0,0,,
